dimension,layer,token_id,token,corpus_count,filter_status,retained,mean_raw_logit,median_raw_logit,maximum_raw_logit,best_corpus_rank,median_corpus_rank,participants_top10,participants_top50,participants_top100
Final Decision,21,3118,red,8,retained,True,23.6111609524463,25.67570274947351,45.61816370264603,195,368.0,0,0,0
Final Decision,21,3123,tag,1,frequency_below_5,False,-8.688903521255277,-9.549647721444984,3.9572598062753777,449,812.5,0,0,0
Final Decision,21,3124,move,15,retained,True,28.11922986756054,30.194120352501812,56.464777849225015,137,323.0,0,0,0
Final Decision,21,3131,above,8,retained,True,18.705712225836326,20.64352837883375,39.68261651650265,151,434.0,0,0,0
Final Decision,21,3135,Click,1,frequency_below_5,False,-13.511651329967776,-13.19757315061564,3.0513731492354346,608,834.0,0,0,0
Final Decision,21,3166,thing,4,frequency_below_5,False,28.102821239110227,30.585570612434275,48.04561529699944,146,320.0,0,0,0
Final Decision,21,3171,That,1,frequency_below_5,False,22.507111162997695,22.818525570337755,44.10767247066376,121,403.0,0,0,0
Final Decision,21,3178,low,2,frequency_below_5,False,33.01736223206867,36.80182835710724,60.79308091384331,103,258.0,0,0,0
Final Decision,21,3190,results,13,retained,True,16.2931050616028,16.63625553723886,39.33203210884963,206,492.0,0,0,0
Final Decision,21,3194,When,6,non_content,False,20.948610776304264,21.028007757381076,33.83654825095041,180,421.5,0,0,0
Final Decision,21,3205,course,2,frequency_below_5,False,6.137595658891448,6.503699754796861,22.630469675371554,387,622.0,0,0,0
Final Decision,21,3232,Not,28,non_content,False,16.219247122033323,13.90364773590511,43.20029014647519,139,533.0,0,0,0
Final Decision,21,3255,offer,1,frequency_below_5,False,22.77247808649615,22.48390629253545,44.40519726265917,212,381.0,0,0,0
Final Decision,21,3274,until,129,retained,True,35.27920677801925,37.40028275416657,66.13813973589015,70,253.5,0,0,7
Final Decision,21,3276,yes,6,retained,True,4.687759281230318,1.055916547640162,38.47218502660713,135,701.0,0,0,0
Final Decision,21,3279,With,2,frequency_below_5,False,23.595501063107616,23.7145325000276,35.48190210915075,161,387.5,0,0,0
Final Decision,21,3285,character,2,frequency_below_5,False,2.122026913697876,3.023550089222485,20.920146962070206,440,667.0,0,0,0
Final Decision,21,3287,example,1,frequency_below_5,False,13.157738338746507,13.931611912607703,30.350952989045215,261,511.0,0,0,0
Final Decision,21,3293,begin,1,frequency_below_5,False,20.90145483853365,21.59942348894256,37.100976411989734,147,402.5,0,0,0
Final Decision,21,3298,bit,6,retained,True,27.343708160418977,29.258947076354612,51.22149387551517,122,326.0,0,0,0
Final Decision,21,3303,already,2,frequency_below_5,False,27.085148253966647,31.883631096119355,50.186633483821645,168,307.0,0,0,0
Final Decision,21,3309,short,1,frequency_below_5,False,32.21876170638523,34.43544769977646,52.904264991716445,135,276.0,0,0,0
Final Decision,21,3326,able,1,frequency_below_5,False,15.732622669089729,15.430588686146502,39.653912667420975,243,484.0,0,0,0
Final Decision,21,3333,error,1,frequency_below_5,False,3.958125883161849,4.101851382037633,23.3602022984013,452,645.0,0,0,0
Final Decision,21,3338,bad,26,retained,True,37.51332519147419,40.55282619838908,65.40943439347086,72,224.0,0,0,6
Final Decision,21,3358,sw,1,frequency_below_5,False,-18.892384188880115,-17.283103427935394,-0.5921897238759586,733,883.0,0,0,0
Final Decision,21,3361,success,2,frequency_below_5,False,21.5567920756042,22.003316942388476,45.06843210825079,136,390.0,0,0,0
Final Decision,21,3364,ever,3,frequency_below_5,False,34.3426921297912,38.45702901726298,59.78812039460421,90,243.0,0,0,2
Final Decision,21,3370,money,1,frequency_below_5,False,15.41551643406905,16.618740950577916,48.78092043638414,181,477.0,0,0,0
Final Decision,21,3372,having,1,frequency_below_5,False,34.95487735245657,37.91528599010478,59.12102966087584,124,248.0,0,0,0
Final Decision,21,3376,break,2,frequency_below_5,False,16.07318059739968,16.69967837148391,33.63614060259585,257,467.0,0,0,0
Final Decision,21,3383,certain,6,retained,True,25.112589215499582,27.210541408239838,51.92958192903913,136,351.0,0,0,0
Final Decision,21,3385,hold,2,frequency_below_5,False,13.288983017007851,16.468397969807,42.46880397670289,229,499.0,0,0,0
Final Decision,21,3387,close,1,frequency_below_5,False,36.11022703957678,39.15628396909493,54.353015677954176,140,236.0,0,0,0
Final Decision,21,3392,came,5,retained,True,31.339494571124828,35.33305187898023,57.320975173854364,117,272.0,0,0,0
Final Decision,21,3402,due,1,frequency_below_5,False,25.8651259971991,26.893917236315247,53.20814873148329,155,352.0,0,0,0
Final Decision,21,3403,mind,1,frequency_below_5,False,25.268766857619067,27.798129756801536,44.41840151747323,181,352.0,0,0,0
Final Decision,21,3416,later,4,frequency_below_5,False,35.397908887623345,36.437468755535264,58.99785601718205,78,261.0,0,0,2
Final Decision,21,3418,try,25,retained,True,45.75035635752009,47.49045918643601,79.30170734033148,47,158.0,0,1,33
Final Decision,21,3421,thought,8,retained,True,27.54103543173753,30.489068168117875,58.7119992742302,81,319.0,0,0,1
Final Decision,21,3422,most,2,frequency_below_5,False,7.667095832977132,7.916270101051188,26.581557168495127,178,612.0,0,0,0
Final Decision,21,3428,One,1,frequency_below_5,False,28.415288679686036,28.25438627010454,46.06488999334481,108,341.0,0,0,0
Final Decision,21,3433,past,1,frequency_below_5,False,22.789642092193578,24.992638616996757,43.59673434533263,194,383.0,0,0,0
Final Decision,21,3434,working,9,retained,True,40.158589663851046,42.13537268645102,71.52108470270161,64,205.0,0,0,4
Final Decision,21,3448,answer,2,frequency_below_5,False,22.75901642225773,23.42938473751355,58.861655548074154,95,391.0,0,0,1
Final Decision,21,3464,original,3,frequency_below_5,False,17.83791577048486,17.455494605709795,43.650360953154234,162,456.5,0,0,0
Final Decision,21,3476,least,7,retained,True,-2.965239309946298,-2.889379399455001,18.80371843523955,320,729.0,0,0,0
Final Decision,21,3482,based,5,retained,True,36.29482925736502,37.98541747406934,59.817247588806175,76,242.0,0,0,2
Final Decision,21,3528,didn,30,retained,True,37.9395785681894,41.13572550463486,71.06227363141784,56,215.0,0,0,7
Final Decision,21,3545,services,1,frequency_below_5,False,2.2307936535018777,1.9319081517770202,32.50737294439369,351,673.0,0,0,0
Final Decision,21,3547,making,2,frequency_below_5,False,35.52932506899191,38.60117413928785,55.14515474316327,134,241.0,0,0,0
Final Decision,21,3553,Yes,21,retained,True,12.741001979339046,10.2775416478427,39.959155837048506,101,583.0,0,0,0
Final Decision,21,3566,wer,1,frequency_below_5,False,-42.47944065578806,-42.53429271315655,-22.178870227423722,942,1040.0,0,0,0
Final Decision,21,3588,others,8,retained,True,24.713063919671246,24.784606942893888,55.495430737101714,111,370.5,0,0,0
Final Decision,21,3590,response,1,frequency_below_5,False,5.508642432202723,5.460156512835924,29.051156868420726,312,644.5,0,0,0
Final Decision,21,3594,enough,3,frequency_below_5,False,24.47253538079176,29.146936264296343,48.54134611023012,171,335.5,0,0,0
Final Decision,21,3604,From,1,frequency_below_5,False,19.94128936517131,20.41011703849857,32.35532102999831,194,440.5,0,0,0
Final Decision,21,3619,amount,3,frequency_below_5,False,14.245817718097168,13.90271225331208,39.705276573205815,196,519.0,0,0,0
Final Decision,21,3624,seen,1,frequency_below_5,False,11.476571245930689,12.63700789781991,32.46215320191338,334,548.0,0,0,0
Final Decision,21,3631,once,14,retained,True,38.06714534550311,41.899790371411726,69.63462861886882,61,213.0,0,0,3
Final Decision,21,3648,looking,3,frequency_below_5,False,41.368036818978595,44.056544324555546,69.18100444147997,64,187.0,0,0,11
Final Decision,21,3652,cut,1,frequency_below_5,False,20.784444228523114,25.687205689064825,41.33157728768891,252,376.5,0,0,0
Final Decision,21,3666,particular,10,retained,True,14.353315334575848,14.563076178522909,59.86940219085646,74,499.5,0,0,1
Final Decision,21,3695,often,15,retained,True,35.923914083344194,36.79648332576145,63.9184981389651,77,251.0,0,0,4
Final Decision,21,3712,price,1,frequency_below_5,False,5.125077192726792,5.644553933680103,40.20754307120064,266,626.0,0,0,0
Final Decision,21,3724,specific,6,retained,True,16.313460466293854,16.61427832728366,59.866154824549575,75,474.0,0,0,1
Final Decision,21,3733,whole,5,retained,True,18.804640971131562,21.336334864508032,42.77333882237572,250,429.0,0,0,0
Final Decision,21,3757,several,5,retained,True,26.79556934690312,29.706202504924384,51.677366885694234,126,331.0,0,0,0
Final Decision,21,3778,members,1,frequency_below_5,False,8.090306980517196,7.813857327729202,25.953618169178355,226,591.5,0,0,0
Final Decision,21,3782,points,81,retained,True,10.678227541540727,11.245795350043451,36.55292200009751,233,554.0,0,0,0
Final Decision,21,3811,individual,1,frequency_below_5,False,18.132634743168126,17.730348387409613,44.51358289395284,144,453.0,0,0,0
Final Decision,21,3815,went,34,retained,True,37.479537674989004,42.45478002922981,69.12447009443197,82,204.0,0,0,7
Final Decision,21,3831,become,1,frequency_below_5,False,19.88288296297455,20.48206282576988,46.86307384846269,191,426.5,0,0,0
Final Decision,21,3868,blue,4,frequency_below_5,False,9.832039929644187,10.937142648429369,33.532868529525096,314,556.0,0,0,0
Final Decision,21,3890,simple,1,frequency_below_5,False,25.747274892844363,26.690657983887576,48.53752758467244,161,353.5,0,0,0
Final Decision,21,3895,took,2,frequency_below_5,False,32.691519173468855,37.05573725087753,57.92047650980264,116,256.0,0,0,0
Final Decision,21,3900,doing,5,retained,True,34.99422488635104,38.55619356617858,60.58774826603833,92,235.0,0,0,2
Final Decision,21,3906,either,3,frequency_below_5,False,34.427037885490066,37.77646612719232,62.16744446609334,81,253.0,0,0,7
Final Decision,21,3907,words,1,frequency_below_5,False,20.97939274628265,21.097341251751395,38.74441377654546,194,422.5,0,0,0
Final Decision,21,3909,used,1,frequency_below_5,False,-6.489046443944401,-6.886834629546279,11.0160104909539,312,772.0,0,0,0
Final Decision,21,3933,half,6,retained,True,21.322403933158004,25.181410237781833,49.61385633304303,210,385.0,0,0,0
Final Decision,21,3936,future,1,frequency_below_5,False,10.793493707312448,10.242651673025984,28.852312479742395,221,557.5,0,0,0
Final Decision,21,3974,rate,1,frequency_below_5,False,10.811609549119305,11.673333062697719,41.28931353305601,132,545.0,0,0,0
Final Decision,21,4024,further,1,frequency_below_5,False,21.003252425626066,21.19999184407044,47.069387939571314,147,422.0,0,0,0
Final Decision,21,4035,values,1,frequency_below_5,False,5.338955644533795,6.096505931524899,28.776499617439903,240,624.0,0,0,0
Final Decision,21,4061,early,1,frequency_below_5,False,40.49656873844636,42.730869796700496,64.92156627251505,76,200.0,0,0,6
Final Decision,21,4065,step,2,frequency_below_5,False,8.837749046097233,10.67058955366816,27.318269146816732,306,581.5,0,0,0
Final Decision,21,4076,card,21,retained,True,-0.09269822303082656,0.08843890111810757,37.15917843304503,275,700.0,0,0,0
Final Decision,21,4084,analysis,1,frequency_below_5,False,8.699989280982486,8.61771442310836,32.840230845039045,152,580.5,0,0,0
Final Decision,21,4115,When,7,non_content,False,25.75179764988051,26.175183799510165,42.199337777760825,129,363.0,0,0,0
Final Decision,21,4191,length,1,frequency_below_5,False,-5.478170739161119,-5.746050608349268,10.454671621714809,568,757.0,0,0,0
Final Decision,21,4203,told,1,frequency_below_5,False,18.488265783918028,22.882758033180572,47.591214218893235,165,410.0,0,0,0
Final Decision,21,4209,each,1,frequency_below_5,False,-19.964932945990554,-20.47087263486003,3.9613943612019717,387,912.0,0,0,0
Final Decision,21,4213,Some,1,frequency_below_5,False,6.9543960741883435,6.865005749475431,23.916702533409566,225,616.0,0,0,0
Final Decision,21,4225,getting,13,retained,True,49.74844218243479,53.83753432617556,76.82976463190919,43,115.0,0,1,149
Final Decision,21,4232,effect,1,frequency_below_5,False,1.4921734237476447,1.9097190967074908,17.704069548347043,338,696.5,0,0,0
Final Decision,21,4234,watch,1,frequency_below_5,False,5.5848686588708,7.427958364900022,23.527524886919046,368,625.0,0,0,0
Final Decision,21,4247,actually,1,frequency_below_5,False,46.29434390207526,47.361092316343814,72.57254951694297,41,161.0,0,3,57
Final Decision,21,4267,just,4,frequency_below_5,False,11.217590610818798,11.654490093816268,31.94268948383268,307,543.0,0,0,0
Final Decision,21,4268,idea,1,frequency_below_5,False,14.483027667542189,15.166221425567702,41.78161895584287,79,513.5,0,0,1
Final Decision,21,4270,whether,1,frequency_below_5,False,16.023812366500312,16.197154159913666,40.44275373781682,219,479.0,0,0,0
Final Decision,21,4286,cy,1,frequency_below_5,False,-40.95325417207941,-39.40759084618797,-25.090441110095433,938,1028.0,0,0,0
Final Decision,21,4287,favor,1,frequency_below_5,False,-16.973548620613087,-16.248280359348197,1.2472463891933832,701,870.0,0,0,0
Final Decision,21,4297,draw,1,frequency_below_5,False,2.1869537353209125,2.145381358472739,19.592269330212616,429,668.0,0,0,0
Final Decision,21,4307,wait,5,retained,True,15.059991919190301,16.089328152442164,32.55751988213318,309,490.0,0,0,0
Final Decision,21,4308,number,1,frequency_below_5,False,-9.347447542473276,-10.326589257599444,13.778206457940902,397,805.5,0,0,0
Final Decision,21,4318,moment,1,frequency_below_5,False,15.607262643591122,15.413107144302458,36.182400997957856,265,480.0,0,0,0
Final Decision,21,4337,section,2,frequency_below_5,False,10.580172890835714,12.5270749189728,26.486044143772332,370,554.5,0,0,0
Final Decision,21,4381,cases,1,frequency_below_5,False,-2.6398327408604927,-2.4480707513126703,7.686957001151666,469,743.5,0,0,0
Final Decision,21,4391,matter,1,frequency_below_5,False,14.72170588480661,12.125150651253165,44.006303270233126,130,565.0,0,0,0
Final Decision,21,4433,green,4,frequency_below_5,False,7.733030841189408,9.323018796141426,34.68599867703728,300,595.0,0,0,0
Final Decision,21,4445,soon,7,retained,True,10.187932490934235,11.949974398573053,37.368927036022875,289,551.5,0,0,0
Final Decision,21,4461,almost,1,frequency_below_5,False,35.32697240949335,39.68595325667665,59.599342366772696,85,228.5,0,0,2
Final Decision,21,4485,probably,2,frequency_below_5,False,33.21362837817652,33.58559295275044,57.68464944083159,98,264.0,0,0,1
Final Decision,21,4500,normal,1,frequency_below_5,False,26.012681906195496,27.715146814253465,53.48572421239654,193,343.0,0,0,0
Final Decision,21,4509,previous,1,frequency_below_5,False,22.641384094935376,23.01742674532582,42.22220443095648,162,387.0,0,0,0
Final Decision,21,4530,decision,2,frequency_below_5,False,-0.30506900166200457,-0.7370741418070457,33.641193018747224,289,700.5,0,0,0
Final Decision,21,4553,everything,1,frequency_below_5,False,32.25844728297625,37.34026377373279,63.61716426910114,101,249.0,0,0,0
Final Decision,21,4557,cause,1,frequency_below_5,False,20.097881092158847,20.21993657944686,33.1298127195273,267,421.0,0,0,0
Final Decision,21,4559,changes,2,frequency_below_5,False,22.348787645123103,22.205138972378958,75.40409223545369,17,401.5,0,1,1
Final Decision,21,4560,However,1,frequency_below_5,False,-6.860958479015225,-6.823989169523934,15.023265421107062,400,788.0,0,0,0
Final Decision,21,4561,options,1,frequency_below_5,False,16.61338708786277,17.435536908001012,42.69594108437044,203,475.5,0,0,0
Final Decision,21,4581,lower,1,frequency_below_5,False,20.16836708614346,21.98019685490909,39.630450076203104,249,416.5,0,0,0
Final Decision,21,4600,held,1,frequency_below_5,False,14.110637586873892,17.19599946830676,42.9901966800286,227,486.0,0,0,0
Final Decision,21,4604,started,29,retained,True,36.06150802433252,40.9948188463936,65.33450931014157,87,213.5,0,0,3
Final Decision,21,4630,someone,16,retained,True,35.450133372970065,38.73112584450195,68.22707821494008,74,236.0,0,0,4
Final Decision,21,4644,rather,1,frequency_below_5,False,29.255573229588123,32.07800294113149,53.89914157065849,137,307.5,0,0,0
Final Decision,21,4646,provided,2,frequency_below_5,False,17.955867170273052,18.067083368154684,35.05434887324307,202,443.0,0,0,0
Final Decision,21,4660,After,3,frequency_below_5,False,20.092076130793266,19.813332112440232,33.438612557936345,240,419.0,0,0,0
Final Decision,21,4665,performance,3,frequency_below_5,False,9.949345560981103,11.208161623672819,35.72481438859693,248,560.5,0,0,0
Final Decision,21,4692,stay,13,retained,True,27.86250849917303,29.946381743973483,57.97109669198875,76,327.5,0,0,1
Final Decision,21,4703,comments,1,frequency_below_5,False,1.7810172231971968,1.445367317810398,22.76299967168759,369,696.0,0,0,0
Final Decision,21,4740,increase,1,frequency_below_5,False,15.806934121168657,15.994314123405358,36.38380432838349,152,488.0,0,0,0
Final Decision,21,4747,you,1,frequency_below_5,False,20.954862682405633,21.05383482944573,41.21078555712917,215,413.5,0,0,0
